DATAFLOW,LAST UPDATE,freq,treespec,prod_wd,unit,bark,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,HU,2020,2515.54,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IE,2011,194.54,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IE,2012,204.77,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IE,2013,209.37,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IE,2014,206.26,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IE,2015,202.8,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IE,2016,210,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IE,2017,210.27,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IE,2018,210.82,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IS,2012,0.89,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IS,2018,2,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IS,2019,1,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IT,2011,5388.49,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IT,2014,3717.37,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IT,2015,3003.98,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IT,2016,3845,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IT,2017,3841,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IT,2018,3844.46,ep
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IT,2019,3921.35,e
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,IT,2020,3921.35,p
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LI,2011,18,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LI,2012,16.14,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LI,2013,4.89,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LI,2014,4.92,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LI,2015,3.7,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LI,2016,4,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LI,2017,3.68,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LI,2018,4.14,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LI,2019,3.78,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LI,2020,2.45,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LT,2011,1658,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LT,2012,2200,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LT,2013,2431,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LT,2014,2316,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LT,2015,2110,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LT,2016,2085,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LT,2017,2015,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LT,2018,1749,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LT,2019,1771,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LT,2020,1994,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LU,2015,69.54,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LU,2016,76,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LU,2017,69.83,e
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LU,2018,84.52,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LU,2019,65.19,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LU,2020,59,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LV,2011,1184.38,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LV,2012,1173,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LV,2013,1258.3,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LV,2014,1299,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LV,2015,1200,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LV,2016,1700,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LV,2017,1900,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LV,2018,2400,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LV,2019,2555,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,LV,2020,2620,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,MT,2011,0,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,MT,2012,0,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,MT,2013,0,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,MT,2014,0,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,MT,2015,0,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,MT,2016,0,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,MT,2017,0,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,MT,2018,0,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,MT,2019,0,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NL,2011,290,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NL,2012,290,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NL,2013,290,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NL,2014,357,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NL,2015,1397,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NL,2016,2301,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NL,2017,2332,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NL,2018,2378,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NL,2019,2325.7,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NL,2020,2303.52,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NO,2012,1784.74,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NO,2013,2578.81,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NO,2014,1568.15,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NO,2015,1717.79,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NO,2016,1724,e
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NO,2017,1829,e
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NO,2018,1661.28,e
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NO,2019,1529.73,e
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,NO,2020,1508.2,e
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PL,2011,4979.78,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PL,2012,5043.14,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PL,2013,5145.35,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PL,2014,5184.87,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PL,2015,5496.51,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PL,2016,5295,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PL,2017,5248.21,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PL,2018,5351.81,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PL,2019,5068.9,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PL,2020,4713.3,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PT,2011,600,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PT,2012,600,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PT,2013,600,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PT,2014,600,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PT,2015,952.58,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PT,2016,1092,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PT,2017,1047.4,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PT,2018,1287.23,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PT,2019,1243.71,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,PT,2020,1618.14,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,RO,2011,4014.18,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,RO,2012,5037.58,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,RO,2013,5103.24,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,RO,2014,4859.29,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,RO,2015,5079.3,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,RO,2016,5164,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,RO,2017,4913.88,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,RO,2018,5553.11,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,RO,2019,5641.34,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,RO,2020,6419.85,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SE,2011,5900,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SE,2012,5900,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SE,2013,5900,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SE,2014,5900,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SE,2015,7000,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SE,2016,6900,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SE,2017,6600,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SE,2018,5466,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SE,2019,5400,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SE,2020,5400,p
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SI,2011,1336.17,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SI,2012,1120.99,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SI,2013,1127.02,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SI,2014,1588.66,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SI,2015,1242.23,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SI,2016,1272,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SI,2017,1038.84,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SI,2018,1118.13,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SI,2019,1116.97,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SI,2020,1073.65,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SK,2011,643,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SK,2012,587.07,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SK,2013,689.79,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SK,2014,560.06,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SK,2015,559.79,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SK,2016,515,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SK,2017,591.11,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SK,2018,523.62,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SK,2019,599.63,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,SK,2020,523.73,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,UK,2011,1233.8,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,UK,2012,1332,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,UK,2013,1577.5,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,UK,2014,1823,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,UK,2015,1921.2,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,UK,2016,1872,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,UK,2017,2096.2,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,UK,2018,2478.3,
ESTAT:FOR_REMOV$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,TOTAL,RW_FW,THS_M3,UNBK,UK,2019,2478.3,
